Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2007,"Tim Dillard","Brewers (AAA)",23,24,23,25,2,0,1,0,1,1,2,1,0,9,0,0,1,1,0,0,0.086956521,"5518"
2007,"Ruben Tejada","Mets (R)",17,35,120,150,34,27,4,3,0,13,16,19,0,16,6,2,2,4,2,1,0.283333333,"5519"
2007,"Ruben Tejada","Mets (R)",17,32,121,149,44,36,5,0,3,32,25,19,0,19,6,2,1,1,16,5,0.363636363,"5519"
2007,"James McDonald","Dodgers (AA)",22,9,13,15,2,2,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0.153846153,"5523"
2007,"Raul Chavez","Yankees (AAA)",34,86,290,316,64,46,14,0,4,29,31,11,0,39,7,1,7,9,1,0,0.220689655,"553"
2007,"Jared Wells","Padres (AAA)",25,31,14,18,2,2,0,0,0,1,1,0,0,9,0,0,4,0,0,0,0.142857142,"5538"
2007,"Matt Harrison","Braves (AA)",21,8,13,16,1,1,0,0,0,1,0,1,0,8,0,0,2,0,0,0,0.076923076,"5551"
2007,"Jamie Romak","Pirates (A)",21,20,69,84,19,10,4,0,5,16,15,9,0,24,5,1,0,3,0,2,0.275362318,"5552"
2007,"Jamie Romak","Pirates (A+)",21,85,294,355,74,37,21,1,15,49,45,55,0,90,6,0,0,8,2,2,0.25170068,"5552"
2007,"Jarrod Saltalamacchia","Braves (AA)",22,22,81,94,25,12,7,0,6,18,13,13,1,17,0,0,0,1,2,0,0.308641975,"5557"
2007,"Jo-Jo Reyes","Braves (AA)",22,8,15,16,4,2,2,0,0,1,1,0,0,8,0,0,1,0,0,0,0.266666666,"5559"
2007,"Jo-Jo Reyes","Braves (AAA)",22,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,"5559"
2007,"Josh Sharpless","Pirates (AAA)",26,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5567"
2007,"Evan MacLane","Diamondbacks (AAA)",24,20,24,26,5,5,0,0,0,1,0,1,0,6,0,0,1,1,0,0,0.208333333,"5576"
2007,"Drew T. Anderson","Brewers (AAA)",26,108,377,415,103,68,28,3,4,57,36,28,1,89,2,3,5,7,16,5,0.273209549,"5578"
2007,"Drew T. Anderson","Brewers (AA)",26,12,45,46,20,10,7,2,1,12,11,0,0,10,0,0,1,2,1,3,0.444444444,"5578"
2007,"Mitch Stetter","Brewers (AAA)",26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5579"
2007,"Mitch Stetter","Brewers (AA)",26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5579"
2007,"Carlos Corporan","Brewers (A+)",23,23,80,88,29,18,8,0,3,11,19,2,0,9,3,0,3,1,0,1,0.3625,"5587"
2007,"Carlos Corporan","Brewers (AA)",23,56,179,205,36,20,14,0,2,18,24,8,0,48,8,2,8,1,1,0,0.201117318,"5587"
2007,"Mitch Maier","Royals (AAA)",25,140,544,596,152,104,29,5,14,75,62,33,0,89,4,9,6,8,7,2,0.279411764,"5588"
2007,"Leo Rosales","Padres (AAA)",26,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5618"
2007,"Matt Kemp","Dodgers (AAA)",22,39,161,174,53,30,16,3,4,32,20,10,0,26,2,1,0,3,9,2,0.329192546,"5631"
2007,"Lucas May","Dodgers (A+)",22,128,507,554,130,77,25,3,25,81,89,36,1,107,7,3,1,8,5,7,0.256410256,"5633"
2007,"Ryan Roberts","Blue Jays (AAA)",26,100,337,399,84,55,16,1,12,46,47,55,0,85,2,3,2,13,1,2,0.24925816,"5653"
2007,"Neftali Soto","Reds (R)",18,40,152,167,46,32,7,5,2,18,28,11,0,31,2,1,1,6,2,0,0.302631578,"5663"
2007,"Yamaico Navarro","Red Sox (A-)",19,62,225,253,65,49,10,1,5,36,37,22,0,52,3,2,1,9,12,6,0.288888888,"5665"
2007,"Devin Mesoraco","Reds (R)",19,40,137,155,30,25,4,0,1,16,8,15,0,26,3,0,0,7,2,0,0.218978102,"5666"
2007,"Steven Souza Jr.","Nationals (R)",18,44,144,167,28,15,9,0,4,17,19,18,0,46,4,1,0,2,4,1,0.194444444,"5667"
2007,"A.J. Ellis","Dodgers (AA)",26,109,357,430,96,64,22,2,8,59,57,60,1,61,8,4,1,12,1,4,0.268907563,"5677"
2007,"Brooks Brown","Diamondbacks (AA)",22,6,10,12,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0.1,"5679"
2007,"Wade Miller","Cubs (AAA)",30,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"568"
2007,"Wade Miller","Cubs (AA)",30,2,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666666,"568"
2007,"Carlos Guevara","Reds (AA)",25,34,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"5692"
2007,"Tim Lincecum","Giants (AAA)",23,3,6,6,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.333333333,"5705"
2007,"Greg Reynolds","Rockies (AA)",21,4,8,10,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,"5712"
2007,"Jai Miller","Marlins (AA)",22,129,406,473,106,64,26,2,14,54,58,55,3,127,5,3,4,10,12,5,0.261083743,"5715"
2007,"Josh Rodriguez","Indians (A+)",22,133,493,568,129,80,20,9,20,84,82,68,0,95,2,4,1,11,21,8,0.261663286,"5716"
2007,"Levale Speigner","Nationals (AAA)",26,10,4,5,2,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0.5,"5717"
2007,"Tim Redding","Nationals (AAA)",29,7,12,14,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,"573"
2007,"Edwin Maysonet","Astros (AA)",25,107,340,372,92,71,14,2,5,35,39,17,0,65,2,2,11,9,5,2,0.270588235,"5735"
2007,"Ricky Stone","Reds (AAA)",32,25,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"576"
2007,"Daryle Ward","Cubs (AAA)",32,4,13,13,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.076923076,"579"
2007,"Gregg Zaun","Blue Jays (AAA)",36,3,11,12,1,1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0.09090909,"580"
2007,"Blake Davis","Orioles (AA)",23,35,115,129,24,17,7,0,0,12,10,9,0,25,0,1,4,2,1,1,0.208695652,"5812"
2007,"Blake Davis","Orioles (A+)",23,93,357,406,104,73,24,3,4,49,28,35,0,71,5,1,8,6,11,13,0.291316526,"5812"
2007,"Winston Abreu","Nationals (AAA)",30,18,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"582"
2007,"Brett Pill","Giants (A)",22,137,536,589,144,86,47,1,10,72,91,38,2,81,7,7,1,17,4,2,0.268656716,"5834"
2007,"Russell Mitchell","Dodgers (A+)",22,126,488,537,132,74,32,4,22,81,82,31,0,126,10,5,3,9,5,5,0.270491803,"5848"
2007,"Danny Ardoin","Astros (AAA)",32,52,170,199,33,22,10,0,1,17,7,21,2,48,5,0,3,4,1,0,0.194117647,"585"
2007,"Danny Ardoin","Cardinals (AAA)",32,9,27,33,8,4,3,0,1,7,4,6,1,4,0,0,0,1,0,0,0.296296296,"585"
2007,"Jamie D'Antona","Diamondbacks (AAA)",25,128,483,533,149,88,43,5,13,79,86,40,3,57,4,6,0,22,3,2,0.308488612,"5851"
2007,"Miguel Asencio","Astros (AAA)",26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"586"
2007,"Miguel Asencio","Astros (AA)",26,4,6,7,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,"586"
2007,"Jason Motte","Cardinals (AA)",25,19,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,"5861"
2007,"Carlos Muniz","Mets (AA)",26,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5878"
2007,"Carlos Muniz","Mets (AAA)",26,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5878"
2007,"Cory Bailey","Cubs (AAA)",36,32,8,11,1,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0.125,"588"
2007,"John Jaso","Devil Rays (AA)",23,109,380,450,120,82,24,2,12,62,71,59,1,49,4,5,2,8,2,2,0.315789473,"5887"
2007,"Cole Gillespie","Brewers (A+)",23,129,438,522,117,77,25,3,12,75,62,72,1,95,8,3,1,9,16,8,0.267123287,"5888"
2007,"Jonathan Johnson","Braves (AAA)",32,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,"59"
2007,"Sean Marshall","Cubs (AAA)",24,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"5905"
2007,"Pat Misch","Giants (AAA)",25,25,9,10,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,"5909"
2007,"Angel Berroa","Royals (AAA)",30,81,307,352,92,67,17,0,8,47,40,25,0,44,9,5,6,13,2,2,0.299674267,"591"
2007,"Ryan Sadowski","Giants (AA)",24,11,3,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"5916"
2007,"Juan Brito","Nationals (AAA)",29,62,196,218,47,30,14,0,3,13,24,15,1,48,1,2,4,7,0,0,0.239795918,"592"
2007,"Daric Barton","Athletics (AAA)",21,136,516,604,151,99,38,5,9,84,70,78,0,69,6,4,0,14,3,4,0.292635658,"5928"
2007,"Jean Segura","Angels (R)",17,61,219,253,71,62,5,2,2,39,31,22,0,28,3,1,7,2,22,6,0.324200913,"5933"
2007,"Mark Saccomanno","Astros (AAA)",27,131,470,511,130,80,23,5,22,64,85,33,1,114,2,6,0,7,1,2,0.276595744,"5938"
2007,"Jesus Sucre","Braves (R)",19,40,104,114,23,18,5,0,0,8,14,7,0,10,0,2,1,4,1,1,0.221153846,"5942"
2007,"Ian Stewart","Rockies (AAA)",22,112,414,474,126,86,23,2,15,72,65,49,6,92,3,4,4,10,11,2,0.304347826,"5950"
2007,"Wesley Wright","Dodgers (AAA)",22,12,3,5,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.333333333,"5960"
2007,"Wesley Wright","Dodgers (AA)",22,17,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"5960"
2007,"Xavier Paul","Dodgers (AA)",22,118,422,482,123,89,21,2,11,64,50,48,1,112,3,2,7,6,17,9,0.291469194,"5963"
2007,"Pedro Viola","Reds (AA)",24,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5971"
2007,"Francisley Bueno","Braves (AA)",26,11,16,19,7,6,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0.4375,"5980"
2007,"Randall Delgado","Braves (R)",17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5985"
2007,"Mike Aviles","Royals (AAA)",26,133,538,581,159,109,27,6,17,78,77,30,0,59,2,6,5,24,5,5,0.295539033,"5986"
2007,"Nate Field","Marlins (AAA)",31,31,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"599"
2007,"Randy Johnson","Diamondbacks (AAA)",43,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"60"
2007,"Jerry Owens","White Sox (AAA)",26,59,232,267,66,53,10,0,3,39,21,29,3,37,1,4,1,5,23,8,0.284482758,"6002"
2007,"Jose Constanza","Indians (A+)",23,112,445,498,122,103,13,4,2,71,34,39,0,80,2,2,10,1,39,9,0.274157303,"6003"
2007,"Jim Hoey","Orioles (AAA)",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6007"
2007,"Rey Navarro","Diamondbacks (R)",17,60,212,225,53,48,4,0,1,21,17,6,0,41,2,3,2,6,6,3,0.25,"6008"
2007,"Chris George","Marlins (AAA)",27,19,34,36,3,1,2,0,0,1,0,0,0,13,0,0,2,1,0,0,0.088235294,"601"
2007,"Dirk Hayhurst","Padres (AAA)",26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6010"
2007,"Dirk Hayhurst","Padres (AA)",26,15,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"6010"
2007,"Cody Clark","Royals (A+)",25,45,157,171,38,30,5,0,3,17,14,9,0,28,3,1,1,4,1,0,0.242038216,"6019"
2007,"Cody Clark","Royals (AAA)",25,3,7,8,2,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0.285714285,"6019"
2007,"Nate Spears","Cubs (A+)",22,78,249,300,65,48,13,3,1,36,26,28,0,44,6,2,15,2,4,1,0.261044176,"6026"
2007,"Nate Spears","Cubs (AA)",22,38,114,135,34,26,2,2,4,22,11,13,0,19,3,1,4,4,2,0,0.298245614,"6026"
2007,"Josh Anderson","Astros (AAA)",24,132,513,564,140,115,17,6,2,64,43,32,2,75,8,1,10,11,40,8,0.272904483,"6032"
2007,"David Murphy","Rangers (AAA)",25,2,7,7,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0.285714285,"6035"
2007,"David Murphy","Red Sox (AAA)",25,100,400,444,112,78,20,5,9,50,47,41,2,68,1,2,0,8,8,1,0.28,"6035"
2007,"Ken Harvey","Twins (R)",29,5,18,20,4,0,3,0,1,2,4,2,0,3,0,0,0,0,0,0,0.222222222,"604"
2007,"Ken Harvey","Twins (AAA)",29,5,17,17,4,2,1,0,1,3,5,0,0,4,0,0,0,1,0,0,0.235294117,"604"
2007,"Matt Pagnozzi","Cardinals (AAA)",24,47,141,155,31,23,6,0,2,10,9,7,0,36,4,1,2,4,1,0,0.219858156,"6046"
2007,"Matt Pagnozzi","Cardinals (AA)",24,13,43,47,9,6,3,0,0,5,3,2,0,11,1,0,1,2,0,0,0.209302325,"6046"
2007,"Michael Aubrey","Indians (AA)",25,52,206,221,51,33,11,0,7,22,34,10,1,35,3,2,0,5,0,0,0.247572815,"6049"
2007,"Michael Aubrey","Indians (A+)",25,13,50,59,20,10,5,0,5,15,11,6,0,7,3,0,0,0,0,0,0.4,"6049"
2007,"Roberto Hernandez","Dodgers (AAA)",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"605"
2007,"Moises Sierra","Blue Jays (R)",18,43,143,156,29,18,5,1,5,17,15,5,0,39,4,1,1,1,2,2,0.202797202,"6050"
2007,"Brad Snyder","Indians (AAA)",25,86,259,303,68,43,12,3,10,41,35,36,1,91,2,2,4,4,12,0,0.262548262,"6052"
2007,"Matt Chico","Nationals (AAA)",24,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"6068"
2007,"Brendan Ryan","Cardinals (AAA)",25,81,323,353,88,73,9,5,1,55,15,25,0,39,2,1,2,6,17,6,0.27244582,"6073"
2007,"Casey McGehee","Cubs (AAA)",24,18,52,57,9,6,2,0,1,3,5,3,0,10,1,1,0,2,0,1,0.173076923,"6086"
2007,"Casey McGehee","Cubs (AA)",24,105,384,429,105,68,26,2,9,53,54,40,5,73,0,5,0,15,1,2,0.2734375,"6086"
2007,"Byung-Hyun Kim","Rockies (AAA)",28,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"61"
2007,"Brian Rogers","Pirates (AAA)",24,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"6123"
2007,"Tony Gwynn Jr.","Brewers (AAA)",24,32,126,138,36,30,3,3,0,19,13,9,0,14,1,1,1,2,4,3,0.285714285,"6141"
2007,"Brian Anderson","White Sox (AAA)",25,57,200,223,51,33,8,2,8,29,31,19,0,47,1,3,0,4,3,2,0.255,"6144"
2007,"Eduardo Escobar","White Sox (R)",18,64,247,282,72,63,5,4,0,56,18,22,1,45,5,2,6,2,19,14,0.291497975,"6153"
2007,"Travis Denker","Dodgers (A+)",21,111,402,461,118,78,27,3,10,65,57,48,4,65,4,7,0,10,8,2,0.293532338,"6155"
2007,"Travis Denker","Giants (A+)",21,7,25,32,10,6,3,0,1,7,9,7,0,2,0,0,0,0,1,0,0.4,"6155"
2007,"Cole Garner","Rockies (A+)",22,96,319,352,68,38,18,4,8,39,33,20,0,115,7,1,5,11,7,5,0.213166144,"616"
2007,"Irving Falu","Royals (AA)",24,131,476,525,115,96,12,6,1,46,28,35,0,44,1,2,11,13,15,9,0.241596638,"6165"
2007,"Logan Kensing","Marlins (AAA)",24,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6166"
2007,"Jon Coutlangus","Reds (AAA)",26,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"6182"
2007,"Ian Kinsler","Rangers (AAA)",25,3,13,14,5,5,0,0,0,1,3,0,0,1,0,1,0,0,2,0,0.384615384,"6195"
2007,"Dustin Molleken","Pirates (A)",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6200"
2007,"Nate Schierholtz","Giants (AAA)",23,109,411,439,137,83,31,7,16,67,68,17,3,58,6,4,1,8,10,4,0.333333333,"6201"
2007,"Tyler Graham","Giants (A)",23,66,231,258,67,53,8,4,2,45,30,20,0,51,3,2,2,6,29,8,0.29004329,"6220"
2007,"Colt Morton","Padres (A+)",25,6,24,30,12,2,7,0,3,5,8,4,0,3,2,0,0,0,0,0,0.5,"6222"
2007,"Colt Morton","Padres (R)",25,11,31,41,9,5,4,0,0,9,8,5,0,11,1,4,0,0,0,0,0.29032258,"6222"
2007,"Colt Morton","Padres (AA)",25,29,94,116,25,16,3,0,6,17,19,15,1,34,4,2,1,0,0,0,0.265957446,"6222"
2007,"Kyle Kendrick","Phillies (AA)",22,6,13,15,1,1,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0.076923076,"6230"
2007,"Brian Buscher","Twins (AAA)",26,40,132,147,41,27,7,0,7,21,22,13,1,11,1,1,0,2,1,0,0.31060606,"6234"
2007,"Brian Buscher","Twins (AA)",26,63,247,284,76,49,19,1,7,37,37,31,4,30,4,2,0,3,2,2,0.307692307,"6234"
2007,"Billy Sadler","Giants (AAA)",25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6235"
2007,"Billy Sadler","Giants (AA)",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6235"
2007,"Dennis Dove","Cardinals (AAA)",25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6240"
2007,"Barbaro Canizares","Braves (AAA)",27,49,163,182,56,39,13,1,3,24,34,12,1,28,3,4,0,4,0,0,0.343558282,"6246"
2007,"Barbaro Canizares","Braves (R)",27,4,11,15,6,5,0,0,1,1,2,4,0,1,0,0,0,2,0,0,0.545454545,"6246"
2007,"Craig Stansberry","Padres (AAA)",25,124,466,548,127,77,33,3,14,83,75,70,3,95,6,6,0,6,10,10,0.272532188,"6256"
2007,"Jake Fox","Cubs (AAA)",24,25,99,108,28,15,7,0,6,18,19,5,0,23,4,0,0,2,2,0,0.282828282,"6267"
2007,"Jake Fox","Cubs (AA)",24,91,359,388,102,60,23,1,18,60,60,17,3,72,8,4,0,8,6,2,0.284122562,"6267"
2007,"Donnie Sadler","Diamondbacks (AAA)",32,52,112,137,24,16,1,5,2,19,17,22,2,26,1,0,2,0,5,0,0.214285714,"627"
2007,"Carlos Quentin","Diamondbacks (AAA)",24,33,115,135,40,23,12,1,4,30,27,9,1,14,9,2,0,2,0,1,0.347826086,"6274"
2007,"Colin Curtis","Yankees (AA)",22,61,240,262,58,44,10,1,3,32,15,17,1,47,3,2,0,4,1,1,0.241666666,"6288"
2007,"Colin Curtis","Yankees (A+)",22,65,245,281,73,57,9,2,5,37,26,29,2,43,3,1,3,5,4,4,0.297959183,"6288"
2007,"Brandon Barnes","Astros (A-)",21,63,231,265,58,31,16,1,10,34,41,31,1,71,0,3,0,4,5,3,0.251082251,"629"
2007,"Jimmy Barthmaier","Astros (AA)",23,12,7,12,1,1,0,0,0,1,1,2,0,4,0,0,3,1,0,0,0.142857142,"6292"
2007,"Jason Hirsh","Rockies (AAA)",25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6293"
2007,"Matt Murton","Cubs (AAA)",25,39,151,172,50,27,16,1,6,30,27,18,1,18,2,1,0,8,1,0,0.331125827,"6307"
2007,"Alcides Escobar","Brewers (A+)",20,63,268,283,87,76,8,3,0,37,25,7,0,35,3,3,2,4,18,10,0.324626865,"6310"
2007,"Alcides Escobar","Brewers (AA)",20,62,226,245,64,54,5,4,1,27,28,11,4,36,0,2,6,6,4,3,0.28318584,"6310"
2007,"Omar Quintanilla","Rockies (AAA)",25,98,348,393,111,74,30,4,3,54,43,31,0,65,5,3,6,8,3,1,0.318965517,"6335"
2007,"Mike Sweeney","Royals (AAA)",33,6,21,23,4,3,1,0,0,1,1,0,0,4,1,1,0,0,0,0,0.19047619,"634"
2007,"Luis Jimenez","Angels (R)",19,67,256,275,80,48,19,2,11,49,55,10,1,27,5,3,1,3,16,4,0.3125,"6341"
2007,"Ryan Adams","Orioles (A-)",20,67,246,272,58,43,10,2,3,29,22,18,0,63,4,2,2,1,8,3,0.235772357,"6343"
2007,"Michael Tucker","Red Sox (AAA)",36,72,237,291,53,31,16,0,6,28,26,49,0,64,3,1,1,7,1,2,0.223628691,"635"
2007,"Ryan Sweeney","White Sox (AAA)",22,105,397,450,107,78,17,2,10,50,47,48,2,71,1,2,2,14,8,5,0.26952141,"6352"
2007,"Shane Costa","Royals (AAA)",25,59,233,267,76,48,20,3,5,46,14,26,1,20,5,2,1,3,8,2,0.326180257,"6358"
2007,"Danny Valencia","Twins (A+)",22,61,230,250,67,51,8,2,6,28,31,16,0,48,0,4,0,10,1,0,0.291304347,"6364"
2007,"Danny Valencia","Twins (A)",22,66,242,271,73,47,15,0,11,44,35,28,0,54,0,0,1,11,3,3,0.301652892,"6364"
2007,"Adam Jones","Mariners (AAA)",21,101,420,469,132,74,27,6,25,75,84,36,1,106,11,2,0,7,8,7,0.314285714,"6368"
2007,"Matthew Brown","Angels (AAA)",24,110,391,442,108,57,30,2,19,69,60,45,0,106,5,0,1,12,5,9,0.276214833,"6384"
2007,"Argenis Diaz","Red Sox (A)",20,99,405,447,113,81,25,5,2,62,40,36,0,92,4,2,0,11,5,9,0.279012345,"6403"
2007,"Roger Bernadina","Nationals (AAA)",23,13,42,53,7,4,3,0,0,6,1,9,0,11,1,0,1,0,0,1,0.166666666,"6421"
2007,"Roger Bernadina","Nationals (AA)",23,97,371,415,100,77,15,2,6,58,36,38,0,80,2,1,3,9,40,13,0.269541778,"6421"
2007,"Tim Stauffer","Padres (AAA)",25,16,26,29,2,1,1,0,0,1,1,1,0,8,0,0,2,0,0,0,0.076923076,"6432"
2007,"Lastings Milledge","Mets (R)",22,2,7,9,1,0,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0.142857142,"6441"
2007,"Lastings Milledge","Mets (AA)",22,5,23,24,10,5,1,1,3,7,8,0,0,4,1,0,0,0,1,0,0.434782608,"6441"
2007,"Lastings Milledge","Mets (A+)",22,1,4,5,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.25,"6441"
2007,"Lastings Milledge","Mets (AAA)",22,11,39,43,13,11,1,0,1,9,5,2,0,12,1,1,0,1,5,0,0.333333333,"6441"
2007,"Andy LaRoche","Dodgers (AAA)",23,73,265,311,82,45,18,1,18,55,48,39,0,42,3,4,0,8,2,2,0.309433962,"6444"
2007,"Jim Adduci","Cubs (A)",22,107,401,436,117,95,18,2,2,54,48,30,1,98,3,1,1,6,20,6,0.291770573,"6448"
2007,"Jim Adduci","Cubs (A+)",22,12,33,34,4,3,1,0,0,2,1,0,0,13,0,0,1,0,0,1,0.121212121,"6448"
2007,"Michael O'Connor","Nationals (AA)",26,7,9,10,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,"6457"
2007,"Jamie Hoffmann","Dodgers (A+)",22,116,433,495,134,96,22,7,9,67,81,47,3,70,4,6,5,5,19,7,0.309468822,"6461"
2007,"Brian Wilson","Giants (AAA)",25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6485"
2007,"Luis Durango","Padres (A-)",21,69,300,335,110,94,6,8,2,60,32,29,2,32,1,2,3,5,17,10,0.366666666,"6533"
2007,"Bobby Wilson","Angels (AAA)",24,40,132,141,39,22,13,1,3,15,22,8,1,18,0,0,1,6,1,0,0.295454545,"6564"
2007,"Bobby Wilson","Angels (AA)",24,50,181,204,49,34,9,0,6,24,27,22,1,26,0,1,0,5,5,3,0.270718232,"6564"
2007,"Sean Rodriguez","Angels (AA)",22,136,508,587,129,79,31,2,17,84,73,54,0,132,19,4,2,5,15,8,0.253937007,"6589"
2007,"Brandon Wood","Angels (AAA)",22,111,437,488,119,68,27,1,23,73,77,45,0,120,1,5,0,10,10,1,0.272311212,"6592"
2007,"Kory Casto","Nationals (AAA)",25,114,411,472,101,68,20,2,11,56,55,54,0,106,2,3,2,8,4,4,0.245742092,"6597"
2007,"Chad Moeller","Dodgers (AAA)",32,12,37,47,12,10,1,0,1,3,6,9,0,8,1,0,0,1,0,0,0.324324324,"66"
2007,"Chad Moeller","Reds (AAA)",32,16,48,52,12,4,5,0,3,5,10,4,1,12,0,0,0,2,0,0,0.25,"66"
2007,"Mike Kinkade","Cubs (AAA)",34,33,120,137,37,23,6,1,7,26,27,9,1,14,7,1,0,5,2,0,0.308333333,"660"
2007,"Mike Kinkade","Yankees (AAA)",34,5,20,23,6,4,1,1,0,6,3,1,0,3,2,0,0,0,2,0,0.3,"660"
2007,"Mike Kinkade","Yankees (AA)",34,22,83,94,29,21,6,0,2,14,15,6,0,13,4,1,0,3,0,0,0.34939759,"660"
2007,"Luke Montz","Nationals (A+)",23,60,201,253,54,31,15,1,7,43,39,45,0,54,3,2,2,4,3,2,0.268656716,"6601"
2007,"Luke Montz","Nationals (AA)",23,40,146,158,34,23,5,1,5,22,19,8,0,50,1,2,1,2,0,0,0.232876712,"6601"
2007,"Freddy Galvis","Phillies (A-)",17,38,143,156,29,23,5,1,0,20,7,10,0,20,0,0,3,1,9,4,0.202797202,"6609"
2007,"Greg Halman","Mariners (A-)",19,62,238,265,73,37,19,1,16,37,37,21,4,85,4,1,1,2,16,8,0.306722689,"6617"
2007,"Greg Halman","Mariners (A)",19,52,187,202,34,25,5,0,4,26,15,8,0,77,5,1,1,1,15,7,0.181818181,"6617"
2007,"Paul Lo Duca","Mets (A-)",35,2,5,7,2,1,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0.4,"662"
2007,"Paul Lo Duca","Mets (AA)",35,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,"662"
2007,"Carlos Carrasco","Phillies (AA)",20,6,10,11,3,2,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0.3,"6632"
2007,"Jim Henderson","Cubs (AAA)",24,5,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,"6653"
2007,"Jim Henderson","Cubs (AA)",24,32,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"6653"
2007,"Dave Roberts","Giants (AAA)",35,2,7,8,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.142857142,"670"
2007,"Josh Whitesell","Nationals (AA)",25,119,387,487,110,65,23,1,21,78,74,87,5,107,10,3,0,6,6,2,0.284237726,"6713"
