Company Name,Holding Company Name,Year,Customer State,IEEE SAIDI Including MED,IEEE SAIDI Excluding MED,IEEE SAIDI Including MED Minus Loss of Supply,IEEE SAIFI Including MED,IEEE SAIFI Excluding MED,IEEE SAIFI Including MED Minus Loss of Supply,IEEE Total Customers,IEEE High Voltage,IEEE Automatically Recorded,Other - SAIDI Including MED,Other - SAIDI Excluding MED,Other - SAIFI Including MED,Other - SAIFI Excluding MED,Other - Total Customers,Other - Active Accounts,Other - Momentary Interruptions,Other - High Voltage,Other - Automatically Recorded,NERC Region Name,NERC Region Abbrev,Ownership Type,Regulated / Non-regulated
North East Mississippi E P A,North East Mississippi E P A,2016,MS,,,,,,,,,,154.86,154.86,1.863,1.863,24991,,,25,,SERC Reliability Corp,SERC,DistCoop,Regulated
North East Mississippi E P A,North East Mississippi E P A,2015,MS,,,,,,,,,,2.398,2.398,1.746,1.746,23815,N,L,25,Y,SERC Reliability Corp,SERC,DistCoop,Regulated
North East Mississippi E P A,North East Mississippi E P A,2014,MS,1.47,1.47,,0.86,0.86,0,23724,14.4,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
North East Mississippi E P A,North East Mississippi E P A,2013,MS,5.6,3.3,0,2.03,1.57,0,22135,14.4,Y,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
North Georgia Electric Member Corp,North Georgia Electric Member Corp,2018,GA,210.65,1.985,162.69,1.782,209.61,1.966,98805,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
North Georgia Electric Member Corp,North Georgia Electric Member Corp,2017,GA,363.565,193.957,354.933,2.678,2.115,2.486,102926,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
North Georgia Electric Member Corp,North Georgia Electric Member Corp,2016,GA,173.68,146.1,165.56,1.76,1.6,1.65,101674,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
North Georgia Electric Member Corp,North Georgia Electric Member Corp,2015,GA,187.082,168.978,187.037,1.898,1.821,1.887,96934,14.4,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
North Georgia Electric Member Corp,North Georgia Electric Member Corp,2014,GA,,,,,,,,,,230.7,150.3,,,98251,N,,25,N,SERC Reliability Corp,SERC,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2018,MN,,,,,,,,,N,830.252,1.92,230.553,1.04,5416,N,L,7.2,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2017,MN,,,,,,,,,N,412.397,229.82,1.953,1.88,5417,N,L,7.2,Y,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2016,MN,,,,,,,,,,1269.09,218.63,2.38,1.08,5323,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2015,MN,,,,,,,,,,307.01,180.1,3.9,1.14,5347,N,L,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2014,MN,,,,,,,,,,399,196,3.85,0.67,5323,N,L,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Itasca Electric Coop Inc,North Itasca Electric Coop Inc,2013,MN,0,0,0,0,0,0,0,0,,0,700,0,1.3,5300,N,L,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2018,AR,,,,,,,,,N,171.7,,,,38500,N,L,13.8,N,SERC Reliability Corp,SERC,Muni,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2017,AR,,,,,,,,,N,200.9,,,,38500,N,L,13.8,N,SERC Reliability Corp,SERC,Muni,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2016,AR,,,,,,,,,,84.9,,,,38500,,,13.8,,SERC Reliability Corp,SERC,Muni,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2015,AR,,,,,,,,,,116.2,,,,38426,Y,O,13.8,Y,SERC Reliability Corp,SERC,Muni,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2014,AR,,,,,,,,,,26,,,,38000,Y,O,13.8,Y,SERC Reliability Corp,SERC,Muni,Regulated
North Little Rock AR (City of),North Little Rock AR (City of),2013,AR,0,0,0,0,0,0,0,0,,29,0,0,0,38000,Y,O,13.8,Y,SERC Reliability Corp,SERC,Muni,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2018,TX,,,,,,,,,N,381.2,,381.2,,7041,N,F,,Y,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2017,TX,,,,,,,,,N,17182,225.25,,,7050,N,F,35,Y,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2016,TX,,,,,,,,,,265.4,265.4,,,7025,,,35,,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2015,TX,,,,,,,,,,434.2,339.7,,,6936,N,F,35,Y,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2014,TX,,,,,,,,,,602,602,,,6608,N,F,35,Y,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North Plains Electric Coop Inc,North Plains Electric Coop Inc,2013,TX,0,0,0,0,0,0,0,0,,485,482,0,0,6889,N,F,35,N,Southwest Power Pool Inc,SPP,DistCoop,Regulated
North St Paul MN (City of),North St Paul MN (City of),2018,MN,,,,,,,,,N,0.414,0.074,0.414,0.074,6258,Y,L,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
North St Paul MN (City of),North St Paul MN (City of),2017,MN,,,,,,,,,N,0.3,0.2,0.004,0.004,6503,Y,L,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
North St Paul MN (City of),North St Paul MN (City of),2016,MN,,,,,,,,,,0.174,0.146,0.004,0.004,6518,,,13.8,,Midwest Reliability Organization,MRO,Muni,Regulated
North St Paul MN (City of),North St Paul MN (City of),2015,MN,,,,,,,,,,0.253,0.247,0.241,0.029,6485,N,F,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
North St Paul MN (City of),North St Paul MN (City of),2014,MN,,,,,,,,,,1,1,0.257,0.105,6472,N,F,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
North St Paul MN (City of),North St Paul MN (City of),2013,MN,0,0,0,0,0,0,0,0,,1,1,0.336,0.043,6473,N,F,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
North Star Electric Coop Inc,UBS AG,2018,MN,193.252,1.343,173.285,0.843,188.704,1.027,6582,14.4,N,,,,,,,,,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Star Electric Coop Inc,UBS AG,2017,MN,157.591,157.591,128.154,1.752,1.752,0.937,6540,14.4,N,,,,,,,,,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Star Electric Coop Inc,UBS AG,2016,MN,201.791,201.791,150.557,1.451,1.451,1.249,6485,14.4,,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2018,IA,,,,,,,,,N,68.308,0.766,68.308,0.766,10018,N,F,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2017,IA,,,,,,,,,N,61.357,61.357,0.719,0.719,9937,N,F,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2016,IA,,,,,,,,,,168.82,168.82,1.269,1.269,9840,,,7.2,,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2015,IA,,,,,,,,,,64.865,64.865,0.719,0.719,9754,N,F,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2014,IA,,,,,,,,,,59,59,0.72,0.72,9671,N,F,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North West Rural Elect Coop,North West Rural Elect Coop,2013,IA,0,0,0,0,0,0,0,0,,217,112,1.557,1.225,9610,N,F,7.2,N,Midwest Reliability Organization,MRO,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2018,OH,64.6,0.815,64.6,0.815,64.6,0.815,5928,12.5,N,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2017,OH,157.3,157.3,157.3,1.43,1.43,1.43,5912,12.5,N,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2016,OH,112.7,112.7,112.7,1.264,1.264,1.264,5896,12.5,,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2015,OH,266.2,266.2,266.2,2.2,2.2,2.2,5883,12.5,N,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2014,OH,52.4,52.4,52.4,1,1,1,5876,12.5,N,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
North Western Electric Coop Inc,North Western Electric Coop Inc,2013,OH,150,85,119,2,1,1,5868,12.5,N,0,0,0,0,0,,,0,,ReliabilityFirst,RFC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2018,MS,134.12,1.56,134.12,1.56,133.972,1.41,31748,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2017,MS,341.579,144.1,,2.65,1.86,,31275,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2016,MS,146.9,146.9,0,1.78,1.78,0,30328,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2015,MS,1188,197.77,0,3.29,1.63,0,29915,25,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2014,MS,776.3,129.21,,2.48,1.22,,29872,25,Y,,,,,,,L,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northcentral Mississippi E P A,Northcentral Mississippi E P A,2013,MS,615.7,108.3,0,2.8,1.4,0,28908,25,Y,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2018,LA,,,,,,,,,N,253.2,2.33,253.2,2.33,17459,N,O,19.9,Y,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2017,LA,,,,,,,,,N,3.14,3.14,1.43,1.43,17190,N,O,19.9,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2016,LA,,,,,,,,,,207,207,1.8,1.8,17089,,,19.9,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2015,LA,,,,,,,,,,1.28,1.28,0.99,0.99,16879,N,O,19.9,,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2014,LA,,,,,,,,,,2.7,2.7,1.8,1.8,16801,N,O,19.9,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeast Louisiana Power Coop,Northeast Louisiana Power Coop,2013,LA,0,0,0,0,0,0,16638,0,N,5,3,2.79,1.93,16638,N,O,19.9,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Northeastern REMC,Northeastern REMC,2018,IN,55.874,0.799,45.021,0.748,53.547,0.716,30700,12.5,Y,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
Northeastern REMC,Northeastern REMC,2017,IN,,,,,,,,,N,44.6,44.6,0.837,0.837,30322,N,F,12.5,Y,ReliabilityFirst,RFC,DistCoop,Regulated
Northeastern REMC,Northeastern REMC,2016,IN,35,35,35,0.583,0.583,0.583,29647,12.5,,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
Northeastern REMC,Northeastern REMC,2015,IN,165.4,165.4,165.4,2.101,2.101,2.101,29253,12.5,N,,,,,,,,,,ReliabilityFirst,RFC,DistCoop,Regulated
